Zipcode,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,average rent
90001,ZCTA5 90001,57942.0,28.0,34323.0,11294.0,18902.0,32.62227744986366,915.0
90002,ZCTA5 90002,51826.0,27.5,32520.0,11212.0,18302.0,35.31432099718288,902.0
90003,ZCTA5 90003,70208.0,28.0,31878.0,10611.0,24556.0,34.9760711030082,958.0
90004,ZCTA5 90004,63095.0,35.5,43180.0,29194.0,12919.0,20.4754734923528,1044.0
90005,ZCTA5 90005,39338.0,33.9,31485.0,20265.0,11520.0,29.284661141898418,943.0
90006,ZCTA5 90006,61230.0,33.6,31993.0,14306.0,17456.0,28.508900865588764,916.0
90007,ZCTA5 90007,41979.0,24.3,22485.0,11658.0,17605.0,41.93763548440887,1000.0
90008,ZCTA5 90008,32060.0,43.7,36134.0,28316.0,6769.0,21.11353711790393,940.0
90010,ZCTA5 90010,3524.0,38.8,47569.0,37831.0,581.0,16.48694665153235,1635.0
90011,ZCTA5 90011,104762.0,28.2,31684.0,10103.0,40661.0,38.81273744296596,888.0
90012,ZCTA5 90012,32543.0,35.8,32712.0,21989.0,7755.0,23.830009525858095,1121.0
90013,ZCTA5 90013,11668.0,43.7,22058.0,33518.0,5229.0,44.8148782996229,696.0
90014,ZCTA5 90014,7191.0,41.3,23580.0,39272.0,2809.0,39.06271728549576,758.0
90015,ZCTA5 90015,19378.0,32.8,30463.0,28731.0,7366.0,38.0121787594179,875.0
90016,ZCTA5 90016,47079.0,36.1,41140.0,21578.0,10438.0,22.171244079101086,1016.0
90017,ZCTA5 90017,25772.0,30.9,25143.0,20413.0,11732.0,45.52227223343163,848.0
90018,ZCTA5 90018,51639.0,34.8,35696.0,17937.0,13485.0,26.113983617033636,923.0
90019,ZCTA5 90019,68530.0,37.6,47518.0,28915.0,14117.0,20.599737341310377,1095.0
90020,ZCTA5 90020,40170.0,34.2,40353.0,27106.0,7826.0,19.48220064724919,1109.0
90021,ZCTA5 90021,2954.0,43.7,12370.0,23213.0,1459.0,49.3906567366283,439.0
90022,ZCTA5 90022,67191.0,31.9,40650.0,14423.0,15659.0,23.30520456608772,945.0
90023,ZCTA5 90023,46611.0,30.6,37472.0,12875.0,13071.0,28.042736693055286,900.0
90024,ZCTA5 90024,49737.0,23.0,57210.0,43727.0,12553.0,25.238755855801514,1920.0
90025,ZCTA5 90025,46520.0,34.1,72653.0,49219.0,5871.0,12.620378331900257,1623.0
90026,ZCTA5 90026,67557.0,34.5,51568.0,30685.0,15000.0,22.203472623118255,1056.0
90027,ZCTA5 90027,46043.0,38.2,52922.0,41744.0,7539.0,16.373824468431682,1183.0
90028,ZCTA5 90028,31122.0,34.1,35729.0,28361.0,8369.0,26.890945311997942,1122.0
90029,ZCTA5 90029,40242.0,35.4,35132.0,19918.0,11062.0,27.488693404900353,980.0
90031,ZCTA5 90031,38940.0,35.6,36801.0,17069.0,10800.0,27.73497688751926,888.0
90032,ZCTA5 90032,47285.0,33.7,45218.0,18613.0,10833.0,22.910013746431215,930.0
90033,ZCTA5 90033,49156.0,29.5,29499.0,12212.0,18025.0,36.66897225160713,825.0
90034,ZCTA5 90034,57443.0,33.4,60965.0,39185.0,8524.0,14.839057848649967,1402.0
90035,ZCTA5 90035,30582.0,36.4,74667.0,50335.0,3449.0,11.277875874697534,1655.0
90036,ZCTA5 90036,37931.0,34.3,71917.0,52023.0,5072.0,13.371648519680473,1844.0
90037,ZCTA5 90037,61451.0,29.7,27129.0,11330.0,24624.0,40.07095083887976,869.0
90038,ZCTA5 90038,28155.0,32.2,35739.0,23709.0,8524.0,30.275261942816552,1024.0
90039,ZCTA5 90039,28436.0,39.3,77361.0,44638.0,2636.0,9.269939513293009,1320.0
90040,ZCTA5 90040,12812.0,34.0,41897.0,15633.0,2204.0,17.202622541367468,946.0
90041,ZCTA5 90041,28405.0,39.7,68457.0,33467.0,3018.0,10.624889984157718,1174.0
90042,ZCTA5 90042,63109.0,34.7,51444.0,23314.0,13124.0,20.795766055554676,1043.0
90043,ZCTA5 90043,44328.0,40.0,41449.0,26687.0,8983.0,20.264843890994406,927.0
90044,ZCTA5 90044,90155.0,30.7,30288.0,13515.0,32168.0,35.68077200377128,890.0
90045,ZCTA5 90045,41145.0,34.7,81058.0,44571.0,4180.0,10.159193097581722,1633.0
90046,ZCTA5 90046,50923.0,39.2,61157.0,61916.0,7274.0,14.284311607721461,1395.0
90047,ZCTA5 90047,48306.0,39.0,40913.0,20815.0,10238.0,21.194054568790627,976.0
90048,ZCTA5 90048,22722.0,36.5,83672.0,67985.0,2021.0,8.894463515535604,1752.0
90049,ZCTA5 90049,35581.0,41.2,117007.0,96078.0,2365.0,6.646805879542453,1906.0
90056,ZCTA5 90056,8118.0,50.1,74959.0,47886.0,483.0,5.9497413155949745,1391.0
90057,ZCTA5 90057,48302.0,33.3,29332.0,14399.0,17039.0,35.2759720094406,863.0
90058,ZCTA5 90058,2674.0,23.5,15224.0,8260.0,1895.0,70.86761406133134,501.0
90059,ZCTA5 90059,46027.0,26.3,35061.0,11822.0,16688.0,36.25697959893106,757.0
90061,ZCTA5 90061,27203.0,29.1,36094.0,13927.0,8926.0,32.812557438517814,951.0
90062,ZCTA5 90062,33690.0,34.3,37293.0,15316.0,8836.0,26.22736717126744,901.0
90063,ZCTA5 90063,54142.0,31.2,41267.0,14703.0,13729.0,25.357393520741752,944.0
90064,ZCTA5 90064,27032.0,38.3,92626.0,59338.0,2263.0,8.371559633027523,1698.0
90065,ZCTA5 90065,46965.0,37.0,54796.0,27209.0,9086.0,19.34632172894709,1021.0
90066,ZCTA5 90066,59258.0,37.5,72004.0,42388.0,6448.0,10.881231226163555,1428.0
90067,ZCTA5 90067,2355.0,65.8,120208.0,152254.0,176.0,7.473460721868365,2372.0
90068,ZCTA5 90068,21450.0,39.7,76485.0,75182.0,2490.0,11.608391608391608,1444.0
90069,ZCTA5 90069,20435.0,41.6,82237.0,79600.0,2067.0,10.11499877660876,1539.0
90071,ZCTA5 90071,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
90073,ZCTA5 90073,915.0,54.3,-666666666.0,11281.0,439.0,47.978142076502735,-666666666.0
90077,ZCTA5 90077,8912.0,47.9,178194.0,100874.0,311.0,3.4896768402154397,2129.0
90079,ZCTA5 90079,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
90089,ZCTA5 90089,3680.0,19.1,-666666666.0,7110.0,13.0,0.3532608695652174,-666666666.0
90090,ZCTA5 90090,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
90094,ZCTA5 90094,8072.0,34.3,121087.0,69563.0,910.0,11.273538156590684,2576.0
90095,ZCTA5 90095,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
90201,ZCTA5 90201,102786.0,28.5,38244.0,12089.0,28850.0,28.068024828284006,1044.0
90210,ZCTA5 90210,20957.0,47.5,146250.0,103832.0,1903.0,9.080498162904997,2143.0
90211,ZCTA5 90211,8129.0,41.0,73659.0,59780.0,878.0,10.800836511255998,1684.0
90212,ZCTA5 90212,12915.0,41.0,100183.0,71920.0,1199.0,9.283778552071235,1959.0
90220,ZCTA5 90220,51271.0,32.1,50938.0,17104.0,11145.0,21.737434417116887,1005.0
90221,ZCTA5 90221,53922.0,28.8,43304.0,13314.0,14166.0,26.271280738844997,991.0
90222,ZCTA5 90222,32195.0,27.2,37730.0,12836.0,9212.0,28.613138686131386,995.0
90230,ZCTA5 90230,32692.0,39.1,73469.0,39690.0,3665.0,11.21069374770586,1480.0
90232,ZCTA5 90232,14810.0,41.3,80222.0,48212.0,1342.0,9.061444969615126,1470.0
90240,ZCTA5 90240,26426.0,35.2,76748.0,28512.0,1443.0,5.460531294936804,1361.0
90241,ZCTA5 90241,44815.0,34.8,61151.0,24831.0,4943.0,11.029789133102756,1158.0
90242,ZCTA5 90242,41982.0,32.7,60732.0,21320.0,5984.0,14.253727788099662,1195.0
90245,ZCTA5 90245,16901.0,39.0,91623.0,47749.0,1389.0,8.218448612508135,1508.0
90247,ZCTA5 90247,47706.0,37.3,44824.0,21598.0,9134.0,19.14643860311072,1072.0
90248,ZCTA5 90248,10592.0,43.8,55368.0,25429.0,1298.0,12.25453172205438,1109.0
90249,ZCTA5 90249,26795.0,39.3,53783.0,24791.0,3436.0,12.823287926852025,1003.0
90250,ZCTA5 90250,96987.0,32.5,47076.0,22034.0,18007.0,18.56640580696382,1008.0
90254,ZCTA5 90254,19726.0,38.3,121345.0,87379.0,912.0,4.623339754638548,1889.0
90255,ZCTA5 90255,75770.0,30.9,37108.0,13162.0,20515.0,27.075359641018874,900.0
90260,ZCTA5 90260,35569.0,36.0,55666.0,21852.0,5188.0,14.585734769040457,1279.0
90262,ZCTA5 90262,71197.0,28.9,43952.0,13644.0,16589.0,23.300139050802702,976.0
90263,ZCTA5 90263,1887.0,19.9,-666666666.0,11229.0,0.0,0.0,-666666666.0
90265,ZCTA5 90265,18394.0,49.6,126227.0,93324.0,1549.0,8.421224312275742,2630.0
90266,ZCTA5 90266,35573.0,43.6,144868.0,87206.0,1305.0,3.6685126359879683,2083.0
90270,ZCTA5 90270,27575.0,29.2,36717.0,12744.0,7325.0,26.56391659111514,923.0
90272,ZCTA5 90272,23151.0,47.5,168225.0,120391.0,909.0,3.926396267979785,2417.0
90274,ZCTA5 90274,25503.0,50.2,158673.0,81435.0,1258.0,4.932753009449868,2389.0
90275,ZCTA5 90275,42545.0,49.3,120553.0,57402.0,1720.0,4.042778234810201,2210.0
90277,ZCTA5 90277,35204.0,43.7,99358.0,60821.0,1874.0,5.323258720599932,1797.0
90278,ZCTA5 90278,40582.0,40.0,106102.0,50073.0,2113.0,5.206741905278202,1643.0
90280,ZCTA5 90280,95219.0,31.2,45522.0,15287.0,19289.0,20.257511631082032,960.0
90290,ZCTA5 90290,5974.0,47.4,104392.0,54022.0,267.0,4.469367258118513,1792.0
90291,ZCTA5 90291,27277.0,38.6,82467.0,65733.0,3059.0,11.214576383033325,1704.0
90292,ZCTA5 90292,22482.0,39.8,100842.0,72967.0,3115.0,13.855528867538474,2386.0
90293,ZCTA5 90293,12649.0,38.4,85561.0,72465.0,874.0,6.909637125464464,1773.0
90301,ZCTA5 90301,36429.0,33.2,40799.0,18413.0,7557.0,20.744461829860825,1028.0
90302,ZCTA5 90302,31064.0,33.5,43494.0,21499.0,6342.0,20.415915529229977,1052.0
90303,ZCTA5 90303,25134.0,31.8,40632.0,17445.0,6597.0,26.247314394843638,1034.0
90304,ZCTA5 90304,27008.0,28.9,38374.0,13189.0,8280.0,30.657582938388625,983.0
90305,ZCTA5 90305,15777.0,42.2,66114.0,33016.0,1687.0,10.692780630031057,1222.0
90401,ZCTA5 90401,7621.0,38.2,67022.0,64866.0,907.0,11.901325285395618,1641.0
90402,ZCTA5 90402,11410.0,50.1,140612.0,115123.0,847.0,7.423312883435583,1826.0
90403,ZCTA5 90403,24539.0,40.1,85870.0,68093.0,2194.0,8.94086963608949,1696.0
90404,ZCTA5 90404,22201.0,37.5,73042.0,40785.0,3358.0,15.125444799783793,1394.0
90405,ZCTA5 90405,28861.0,41.3,83034.0,59621.0,3061.0,10.606008107827172,1548.0
90501,ZCTA5 90501,43405.0,36.0,62590.0,27869.0,6420.0,14.790922704757516,1156.0
90502,ZCTA5 90502,17855.0,42.1,67225.0,26583.0,2209.0,12.371884626155138,1341.0
90503,ZCTA5 90503,44562.0,40.3,78290.0,38477.0,3428.0,7.692652932992235,1504.0
90504,ZCTA5 90504,33609.0,40.0,75036.0,33226.0,2901.0,8.631616531286262,1265.0
90505,ZCTA5 90505,37242.0,43.4,84450.0,44236.0,1882.0,5.053434294613608,1534.0
90506,ZCTA5 90506,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
90601,ZCTA5 90601,34169.0,37.7,69011.0,30801.0,3867.0,11.317275893353624,1159.0
90602,ZCTA5 90602,26778.0,32.3,49946.0,22169.0,4188.0,15.639704234819629,1018.0
90603,ZCTA5 90603,20325.0,40.5,92982.0,33172.0,1248.0,6.1402214022140225,1599.0
90604,ZCTA5 90604,41371.0,35.3,64653.0,23670.0,4280.0,10.345411036716541,1204.0
90605,ZCTA5 90605,41305.0,33.8,67019.0,23910.0,6047.0,14.639874107250938,1193.0
90606,ZCTA5 90606,32499.0,36.6,63189.0,21377.0,3521.0,10.83417951321579,1177.0
90620,ZCTA5 90620,46550.0,38.1,83524.0,27942.0,3867.0,8.30719656283566,1534.0
90621,ZCTA5 90621,35168.0,34.7,54670.0,21914.0,7365.0,20.942333939945406,1307.0
90623,ZCTA5 90623,15886.0,42.2,83857.0,34934.0,1144.0,7.201309328968904,1429.0
90630,ZCTA5 90630,49093.0,42.1,84421.0,34355.0,3098.0,6.310471961379423,1527.0
90631,ZCTA5 90631,68971.0,35.5,69425.0,30293.0,8711.0,12.629945919299416,1274.0
90638,ZCTA5 90638,49876.0,38.6,81013.0,29619.0,3423.0,6.8630202903199935,1465.0
90640,ZCTA5 90640,63461.0,37.3,47598.0,21236.0,9087.0,14.31903058571406,1081.0
90650,ZCTA5 90650,106360.0,34.9,61050.0,20046.0,15583.0,14.651184655885672,1271.0
90660,ZCTA5 90660,63684.0,35.6,57166.0,19971.0,7789.0,12.230701589096162,1127.0
90670,ZCTA5 90670,16266.0,37.7,61071.0,23719.0,1768.0,10.869297922045986,1181.0
90680,ZCTA5 90680,30373.0,34.8,50293.0,20459.0,6736.0,22.177591940210053,1217.0
90701,ZCTA5 90701,16842.0,40.2,58849.0,22544.0,2226.0,13.216957605985037,1296.0
90703,ZCTA5 90703,50442.0,44.5,94752.0,36066.0,2811.0,5.572737004876888,2081.0
90704,ZCTA5 90704,3912.0,34.4,61905.0,32555.0,489.0,12.5,1276.0
90706,ZCTA5 90706,77687.0,33.3,50704.0,21527.0,13072.0,16.82649606755313,1122.0
90710,ZCTA5 90710,27914.0,36.4,55176.0,24792.0,4757.0,17.041627856989326,972.0
90712,ZCTA5 90712,31722.0,39.4,84109.0,31638.0,2130.0,6.714582939285039,1417.0
90713,ZCTA5 90713,28833.0,38.8,89171.0,33746.0,1203.0,4.172302569971907,1701.0
90715,ZCTA5 90715,20064.0,35.9,66239.0,25292.0,2583.0,12.873803827751196,1357.0
90716,ZCTA5 90716,14383.0,31.0,35778.0,13448.0,4266.0,29.66001529583536,1100.0
90717,ZCTA5 90717,21658.0,40.1,59791.0,31981.0,2881.0,13.302243974512882,1188.0
90720,ZCTA5 90720,22413.0,42.9,96290.0,44268.0,1485.0,6.625619060366751,1570.0
90723,ZCTA5 90723,54941.0,30.7,46364.0,15464.0,12064.0,21.958100507817477,1130.0
90731,ZCTA5 90731,61046.0,36.8,48697.0,26676.0,12306.0,20.158568948006423,1045.0
90732,ZCTA5 90732,21763.0,45.4,86594.0,42751.0,1350.0,6.203188898589349,1643.0
90740,ZCTA5 90740,24296.0,57.8,59875.0,48690.0,1883.0,7.750246954231149,1626.0
90742,ZCTA5 90742,627.0,53.4,76667.0,63106.0,36.0,5.741626794258373,2155.0
90743,ZCTA5 90743,368.0,51.5,109028.0,60313.0,72.0,19.565217391304348,1845.0
90744,ZCTA5 90744,57432.0,29.3,42112.0,15427.0,15673.0,27.289664298648837,916.0
90745,ZCTA5 90745,57785.0,37.6,71813.0,23543.0,7019.0,12.146750886908368,1260.0
90746,ZCTA5 90746,26584.0,41.0,80175.0,30304.0,2173.0,8.174089678001806,1463.0
90747,ZCTA5 90747,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
90755,ZCTA5 90755,11491.0,33.3,70357.0,32282.0,1778.0,15.472978853015404,1165.0
90802,ZCTA5 90802,39873.0,36.1,45689.0,34394.0,9898.0,24.82381561457628,1025.0
90803,ZCTA5 90803,31680.0,43.6,78406.0,61136.0,2619.0,8.267045454545455,1355.0
90804,ZCTA5 90804,40751.0,30.4,46790.0,22900.0,10159.0,24.929449584059288,1081.0
90805,ZCTA5 90805,95808.0,30.2,45878.0,17574.0,22869.0,23.869614228456914,994.0
90806,ZCTA5 90806,42312.0,33.2,47034.0,18661.0,10335.0,24.425694838343734,991.0
90807,ZCTA5 90807,33217.0,39.4,72401.0,37422.0,2102.0,6.328085016708312,1166.0
90808,ZCTA5 90808,38637.0,42.9,97500.0,42914.0,1906.0,4.9330952196081475,1458.0
90810,ZCTA5 90810,37422.0,33.0,51271.0,17595.0,7090.0,18.946074501630058,988.0
90813,ZCTA5 90813,60997.0,27.9,31775.0,12752.0,20928.0,34.3098840926603,894.0
90814,ZCTA5 90814,18760.0,37.7,61093.0,40166.0,2773.0,14.781449893390192,1191.0
90815,ZCTA5 90815,39822.0,39.0,79809.0,36644.0,4565.0,11.463512631208879,1495.0
90822,ZCTA5 90822,148.0,61.3,-666666666.0,22275.0,0.0,0.0,-666666666.0
90831,ZCTA5 90831,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
91001,ZCTA5 91001,37699.0,43.1,89906.0,42319.0,3951.0,10.480384095068835,1395.0
91006,ZCTA5 91006,32106.0,43.5,90829.0,41374.0,2923.0,9.104217280259142,1492.0
91007,ZCTA5 91007,34619.0,45.0,75353.0,35923.0,3486.0,10.069614951327306,1327.0
91008,ZCTA5 91008,1203.0,55.9,102917.0,63226.0,108.0,8.977556109725686,2300.0
91010,ZCTA5 91010,26000.0,38.6,63090.0,24386.0,3982.0,15.315384615384616,1289.0
91011,ZCTA5 91011,20679.0,44.3,158281.0,75494.0,581.0,2.809613617679772,1830.0
91016,ZCTA5 91016,41901.0,39.4,67868.0,34507.0,3556.0,8.486670962506862,1236.0
91020,ZCTA5 91020,8448.0,40.7,70014.0,32760.0,1012.0,11.979166666666666,1337.0
91024,ZCTA5 91024,11067.0,45.0,95256.0,52012.0,641.0,5.791994217041656,1405.0
91030,ZCTA5 91030,25905.0,39.8,84683.0,49260.0,2337.0,9.021424435437174,1403.0
91040,ZCTA5 91040,19587.0,46.7,70841.0,33228.0,2865.0,14.627048552611425,1028.0
91042,ZCTA5 91042,27164.0,41.6,51461.0,27578.0,3613.0,13.300692092475336,1090.0
91046,ZCTA5 91046,125.0,75.4,20417.0,27749.0,13.0,10.4,950.0
91101,ZCTA5 91101,20761.0,34.6,61473.0,41477.0,4489.0,21.62227253022494,1352.0
91103,ZCTA5 91103,28124.0,36.3,62697.0,31680.0,5328.0,18.944673588394252,1130.0
91104,ZCTA5 91104,38725.0,38.7,70208.0,34175.0,6392.0,16.50613298902518,1161.0
91105,ZCTA5 91105,11728.0,48.8,107284.0,76598.0,966.0,8.236698499317871,2040.0
91106,ZCTA5 91106,24875.0,34.7,75160.0,50033.0,3226.0,12.968844221105527,1401.0
91107,ZCTA5 91107,32027.0,42.7,84663.0,47753.0,3098.0,9.67308833172011,1351.0
91108,ZCTA5 91108,13675.0,46.8,141739.0,74523.0,1028.0,7.517367458866545,3501.0
91201,ZCTA5 91201,23510.0,41.0,54603.0,29196.0,3406.0,14.487452148022118,1220.0
91202,ZCTA5 91202,23219.0,43.1,62104.0,34181.0,3073.0,13.234850768766957,1438.0
91203,ZCTA5 91203,14051.0,38.4,48849.0,25383.0,1972.0,14.03458828553128,1260.0
91204,ZCTA5 91204,17681.0,37.7,41586.0,20541.0,3861.0,21.83700016967366,1154.0
91205,ZCTA5 91205,37664.0,39.6,38138.0,22434.0,8119.0,21.556393372982157,1141.0
91206,ZCTA5 91206,34247.0,42.1,53911.0,32300.0,5160.0,15.067013169036704,1261.0
91207,ZCTA5 91207,10071.0,47.3,86190.0,51003.0,808.0,8.023036441267005,1351.0
91208,ZCTA5 91208,17180.0,41.8,111563.0,47720.0,1181.0,6.874272409778812,1411.0
91210,ZCTA5 91210,886.0,31.4,160132.0,68496.0,197.0,22.23476297968397,2919.0
91214,ZCTA5 91214,30935.0,42.0,91255.0,38370.0,1536.0,4.96524971714886,1524.0
91301,ZCTA5 91301,26007.0,44.6,115125.0,54425.0,1415.0,5.440842850001922,1903.0
91302,ZCTA5 91302,25906.0,43.3,120288.0,67877.0,2022.0,7.8051416660233155,2009.0
91303,ZCTA5 91303,29668.0,31.4,48238.0,20726.0,6678.0,22.509100714574625,1177.0
91304,ZCTA5 91304,52846.0,37.3,62690.0,27624.0,8644.0,16.356961737879878,1166.0
91306,ZCTA5 91306,49043.0,37.1,62748.0,24249.0,7190.0,14.660603959790388,1112.0
91307,ZCTA5 91307,26703.0,44.0,103161.0,42602.0,1550.0,5.8045912444294645,2139.0
91311,ZCTA5 91311,38479.0,43.9,80792.0,39914.0,3294.0,8.560513526858806,1418.0
91316,ZCTA5 91316,29485.0,41.7,66128.0,41614.0,4240.0,14.380193318636595,1328.0
91320,ZCTA5 91320,45502.0,40.6,109810.0,47761.0,2293.0,5.039338930156916,1925.0
91321,ZCTA5 91321,34664.0,34.1,62237.0,29167.0,5459.0,15.748326794368797,1296.0
91324,ZCTA5 91324,29689.0,35.1,63368.0,29927.0,4696.0,15.817306072956313,1414.0
91325,ZCTA5 91325,33558.0,34.9,60593.0,31574.0,5820.0,17.343107455748257,1255.0
91326,ZCTA5 91326,36168.0,44.4,101656.0,44407.0,2230.0,6.1656713116567134,1685.0
91330,ZCTA5 91330,3328.0,20.0,-666666666.0,5321.0,0.0,0.0,-666666666.0
91331,ZCTA5 91331,101536.0,32.2,53714.0,15854.0,20093.0,19.789040340371887,1111.0
91335,ZCTA5 91335,80161.0,36.8,51263.0,22064.0,16407.0,20.46755903743716,1133.0
91340,ZCTA5 91340,35681.0,31.6,55463.0,17122.0,6246.0,17.50511476696281,1117.0
91342,ZCTA5 91342,95222.0,34.3,63895.0,20907.0,14968.0,15.719056520551973,1231.0
91343,ZCTA5 91343,64323.0,33.2,58285.0,22545.0,14585.0,22.67462649441102,1061.0
91344,ZCTA5 91344,53290.0,42.0,81335.0,34436.0,3896.0,7.310940138862826,1396.0
91345,ZCTA5 91345,18763.0,38.7,65818.0,22664.0,1992.0,10.61663913020306,1204.0
91350,ZCTA5 91350,37400.0,37.5,101695.0,36088.0,2111.0,5.644385026737968,1550.0
91351,ZCTA5 91351,33247.0,36.5,70663.0,27899.0,4239.0,12.750022558426323,1358.0
91352,ZCTA5 91352,47079.0,33.8,51047.0,18261.0,9344.0,19.84749038849593,1095.0
91354,ZCTA5 91354,30058.0,37.3,116009.0,44217.0,1381.0,4.59445072859139,2003.0
91355,ZCTA5 91355,33129.0,39.6,89889.0,41957.0,2008.0,6.061154879410788,1697.0
91356,ZCTA5 91356,29728.0,42.6,68817.0,45351.0,3126.0,10.515339074273411,1254.0
91360,ZCTA5 91360,43222.0,42.4,90459.0,39136.0,3904.0,9.032437184767018,1703.0
91361,ZCTA5 91361,20808.0,49.0,109966.0,66988.0,1115.0,5.358515955401769,1893.0
91362,ZCTA5 91362,35862.0,44.9,103894.0,55411.0,1718.0,4.7905861357425685,1731.0
91364,ZCTA5 91364,27607.0,43.2,96635.0,50814.0,1960.0,7.0996486398377225,1841.0
91367,ZCTA5 91367,42319.0,40.9,80751.0,45621.0,3995.0,9.440204163614451,1727.0
91371,ZCTA5 91371,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
91377,ZCTA5 91377,14885.0,41.7,121348.0,57106.0,676.0,4.541484716157205,1950.0
91381,ZCTA5 91381,20790.0,38.0,117835.0,51772.0,1193.0,5.7383357383357385,1743.0
91384,ZCTA5 91384,29676.0,33.7,102744.0,29058.0,1877.0,6.324976411915353,1214.0
91387,ZCTA5 91387,44106.0,34.5,84930.0,33274.0,4094.0,9.282183829864417,1530.0
91390,ZCTA5 91390,20546.0,41.5,108391.0,39545.0,1197.0,5.8259515234108825,1475.0
91401,ZCTA5 91401,41019.0,35.7,49153.0,26945.0,9082.0,22.14095906774909,1120.0
91402,ZCTA5 91402,71765.0,31.8,39095.0,15208.0,19411.0,27.048003901623353,989.0
91403,ZCTA5 91403,24579.0,41.4,83241.0,59600.0,1781.0,7.246023027787949,1502.0
91405,ZCTA5 91405,54356.0,33.5,39472.0,18533.0,13599.0,25.01839723305615,1004.0
91406,ZCTA5 91406,55385.0,35.0,49764.0,23411.0,10847.0,19.584725106075652,1065.0
91411,ZCTA5 91411,25290.0,33.4,47126.0,27827.0,5209.0,20.59707394226967,1111.0
91423,ZCTA5 91423,34140.0,39.1,81753.0,55895.0,2789.0,8.1693028705331,1484.0
91436,ZCTA5 91436,14353.0,47.3,137683.0,81785.0,554.0,3.8598202466383333,1839.0
91501,ZCTA5 91501,20110.0,38.8,61048.0,31122.0,3053.0,15.181501740427647,1370.0
91502,ZCTA5 91502,12080.0,38.6,40083.0,25234.0,2373.0,19.644039735099337,1208.0
91504,ZCTA5 91504,26833.0,38.5,74006.0,36537.0,2353.0,8.76905303171468,1268.0
91505,ZCTA5 91505,30985.0,38.1,80389.0,39816.0,3052.0,9.84992738421817,1491.0
91506,ZCTA5 91506,18125.0,43.7,73661.0,39613.0,1596.0,8.80551724137931,1210.0
91601,ZCTA5 91601,39318.0,33.4,50275.0,29995.0,8556.0,21.76102548451091,1181.0
91602,ZCTA5 91602,18615.0,38.7,72417.0,51522.0,2016.0,10.829975825946818,1391.0
91604,ZCTA5 91604,30386.0,40.5,94583.0,69356.0,1874.0,6.167313894556703,1632.0
91605,ZCTA5 91605,55377.0,34.0,44913.0,18574.0,12849.0,23.202773714719108,1022.0
91606,ZCTA5 91606,45040.0,35.2,42273.0,20850.0,9423.0,20.92140319715808,1042.0
91607,ZCTA5 91607,31405.0,37.6,56096.0,38838.0,3568.0,11.361248208883936,1233.0
91608,ZCTA5 91608,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
91701,ZCTA5 91701,40870.0,40.1,83426.0,33684.0,2881.0,7.049180327868853,1350.0
91702,ZCTA5 91702,61968.0,29.5,59027.0,18844.0,8576.0,13.839400981151561,1165.0
91706,ZCTA5 91706,77667.0,33.5,53693.0,16491.0,12283.0,15.814953583890198,1168.0
91708,ZCTA5 91708,2893.0,36.2,82833.0,11831.0,51.0,1.7628759073625995,2295.0
91709,ZCTA5 91709,77266.0,38.1,97222.0,36145.0,5180.0,6.704113063960863,1737.0
91710,ZCTA5 91710,87071.0,36.4,72969.0,23041.0,8557.0,9.827611948869313,1302.0
91711,ZCTA5 91711,36957.0,39.0,94509.0,40627.0,3264.0,8.831885705008524,1361.0
91722,ZCTA5 91722,35407.0,36.3,69708.0,23748.0,3197.0,9.029287993899512,1250.0
91723,ZCTA5 91723,19258.0,33.7,60053.0,24720.0,2214.0,11.496520926368262,1158.0
91724,ZCTA5 91724,26190.0,39.9,80797.0,30131.0,2721.0,10.389461626575029,1348.0
91730,ZCTA5 91730,68807.0,33.4,63567.0,26492.0,8667.0,12.596102140770562,1412.0
91731,ZCTA5 91731,30179.0,36.3,34554.0,14693.0,7346.0,24.34142947082408,973.0
91732,ZCTA5 91732,62855.0,34.9,44421.0,16516.0,13780.0,21.923474663908998,1090.0
91733,ZCTA5 91733,44622.0,34.7,40841.0,14658.0,10213.0,22.88781318632065,1059.0
91737,ZCTA5 91737,25508.0,40.3,99333.0,39040.0,1813.0,7.107574094401756,1459.0
91739,ZCTA5 91739,38681.0,36.5,100336.0,36671.0,1641.0,4.242392906077919,1487.0
91740,ZCTA5 91740,26555.0,40.9,68487.0,27682.0,2842.0,10.702315948032386,1235.0
91741,ZCTA5 91741,25780.0,41.3,88612.0,40398.0,2046.0,7.936384794414274,1434.0
91744,ZCTA5 91744,86638.0,32.8,60784.0,17214.0,12510.0,14.43939149103165,1142.0
91745,ZCTA5 91745,54043.0,41.9,79280.0,29858.0,4725.0,8.743037951261034,1599.0
91746,ZCTA5 91746,31319.0,34.2,61357.0,17331.0,4312.0,13.768000255435997,1171.0
