Zipcode,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count (total),Poverty Rate,average rent,Median Home Value,African poverty rate,Native Hawaiian / Pacific Islander poverty rate,Hispanic poverty rate,Mix race poverty rate,Single father poverty rate,Single mother poverty rate,Asian poverty rate,Caucasian poverty rate
95461,ZCTA5 95461,2954.0,51.3,48651.0,25996.0,381.0,12.897765741367637,625.0,294500.0,1.2863913337846986,0.0,1.3202437373053486,0.7447528774542993,0.6093432633716994,1.7941773865944481,0.0,10.663507109004739
95462,ZCTA5 95462,1164.0,52.9,41016.0,35490.0,276.0,23.711340206185568,833.0,364200.0,0.0,0.8591065292096219,0.42955326460481097,0.0,1.288659793814433,1.1168384879725086,0.0,22.852233676975946
95464,ZCTA5 95464,2412.0,47.0,35000.0,20778.0,791.0,32.79436152570481,654.0,150000.0,0.20729684908789386,0.0,3.0265339966832503,0.04145936981757877,0.4975124378109453,0.9950248756218906,2.2802653399668324,19.56882255389718
95465,ZCTA5 95465,2140.0,47.6,63325.0,52500.0,349.0,16.30841121495327,1199.0,587700.0,0.0,0.0,0.4205607476635514,0.4205607476635514,0.0,1.9626168224299065,0.6074766355140186,15.280373831775702
95466,ZCTA5 95466,990.0,43.6,55905.0,26592.0,126.0,12.727272727272727,623.0,923400.0,0.0,0.0,3.8383838383838382,0.0,0.0,1.2121212121212122,0.0,8.88888888888889
95467,ZCTA5 95467,5618.0,43.4,66411.0,29193.0,552.0,9.82556069775721,1260.0,229800.0,0.0,0.0,0.5873976504093984,0.0,1.3883944464222142,0.1601993592025632,0.0,9.82556069775721
95468,ZCTA5 95468,1381.0,46.1,46250.0,22852.0,239.0,17.30629978276611,691.0,384900.0,0.0,0.0,6.589427950760318,0.5068790731354091,0.07241129616220131,0.7965242577842143,0.0,12.889210716871832
95469,ZCTA5 95469,1979.0,40.0,49167.0,26106.0,496.0,25.063163213744314,1046.0,457100.0,0.20212228398180898,0.0,5.709954522486104,0.9600808489135927,0.0,0.8590197069226883,0.20212228398180898,23.39565437089439
95470,ZCTA5 95470,6514.0,39.7,60844.0,24992.0,707.0,10.853546208167025,1083.0,335800.0,0.07675775253300583,0.0,4.283082591341725,0.7675775253300583,0.07675775253300583,2.011053116364753,0.015351550506601168,4.421246545901136
95471,ZCTA5 95471,599.0,37.5,41394.0,22151.0,295.0,49.248747913188645,1085.0,558800.0,0.0,0.0,20.534223706176963,2.671118530884808,5.175292153589315,4.173622704507513,0.0,46.57762938230384
95472,ZCTA5 95472,30260.0,51.0,73050.0,42273.0,2871.0,9.487772637144746,1220.0,661000.0,0.1255783212161269,0.0,1.2491738268341044,0.5617977528089888,0.21480502313284863,0.43952412425644416,0.2015862524785195,8.06345009914078
95476,ZCTA5 95476,37534.0,47.3,68894.0,45910.0,4130.0,11.003356956359568,1298.0,547800.0,0.09857728992380242,0.0,5.43240795012522,0.0,0.3943091596952097,0.4902221985399904,0.1838333244524964,6.340917568071615
95482,ZCTA5 95482,31941.0,37.8,44163.0,25752.0,6509.0,20.378197301274223,857.0,291000.0,0.2755079678156601,0.0,9.210732287655365,2.3449484987946527,0.25359256128486896,1.7626248395479165,0.21602329294636988,15.481669327823173
95485,ZCTA5 95485,2607.0,43.8,31875.0,19753.0,559.0,21.442270809359417,716.0,170000.0,0.0,0.0,8.131952435749904,0.0,0.0,2.109704641350211,0.19179133103183735,14.2692750287687
95490,ZCTA5 95490,13054.0,40.3,36139.0,20428.0,2974.0,22.782288953577446,857.0,234500.0,0.0,0.0,4.220928451049486,0.9192584648383637,0.3830243603493182,2.3058066493028955,0.030641948827945457,20.239007200857973
95492,ZCTA5 95492,29515.0,40.4,84178.0,34571.0,1434.0,4.858546501778757,1488.0,450200.0,0.07453837032017618,0.0,2.351346772827376,0.16262917160765714,0.0677621548365238,0.39302049805183803,0.08470269354565475,3.0188039979671353
95497,ZCTA5 95497,1092.0,68.4,77759.0,53478.0,14.0,1.2820512820512822,1506.0,674900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2820512820512822
95501,ZCTA5 95501,23284.0,37.0,39796.0,23239.0,4501.0,19.330870984366946,753.0,243700.0,0.9233808623947776,0.0,1.6148428105136574,1.7565710359044837,0.33499398728740765,0.687167153410067,1.4516406115787666,13.176430166638035
95503,ZCTA5 95503,25830.0,40.2,47332.0,25462.0,4817.0,18.6488579171506,865.0,267200.0,0.2400309717382888,0.0,1.8660472319008905,1.637630662020906,0.47619047619047616,1.6608594657375144,3.0739450251645373,12.764227642276422
95519,ZCTA5 95519,19441.0,37.1,51305.0,25698.0,2779.0,14.29453217427087,857.0,289100.0,0.18003189136361297,0.0,0.5040892958181163,1.1264852631037499,0.19031942801296228,1.409392520960856,0.4166452342986472,10.673319273699912
95521,ZCTA5 95521,20911.0,26.7,34414.0,22998.0,6538.0,31.2658409449572,823.0,324000.0,0.9994739610731194,0.1817225383769308,5.341686193869255,1.8363540720195113,0.39213810912916647,1.4633446511405481,1.0281669934484243,23.84390990387834
95524,ZCTA5 95524,1944.0,46.2,69792.0,33899.0,379.0,19.495884773662553,1188.0,429400.0,0.0,0.0,4.886831275720165,3.1378600823045266,0.0,0.0,0.46296296296296297,14.7119341563786
95525,ZCTA5 95525,1569.0,40.4,48974.0,27210.0,300.0,19.120458891013385,911.0,275700.0,0.0,0.0,1.0197578075207139,0.06373486297004462,0.7648183556405354,0.6373486297004461,0.0,18.865519439133205
95526,ZCTA5 95526,197.0,57.9,21806.0,20214.0,70.0,35.53299492385787,447.0,250000.0,0.0,0.0,3.553299492385787,0.0,0.0,0.0,0.0,35.53299492385787
95527,ZCTA5 95527,586.0,59.2,40078.0,23316.0,123.0,20.98976109215017,723.0,275000.0,0.0,0.0,0.0,0.0,0.5119453924914675,1.5358361774744027,0.0,20.477815699658702
95528,ZCTA5 95528,1191.0,42.5,45625.0,22879.0,146.0,12.258606213266162,1089.0,322200.0,0.0,0.0,0.5877413937867338,0.9235936188077246,0.16792611251049538,0.16792611251049538,0.0,10.57934508816121
95531,ZCTA5 95531,23500.0,37.5,43841.0,20060.0,4150.0,17.659574468085108,679.0,184400.0,0.2,0.05106382978723404,2.8893617021276596,3.8638297872340424,0.3702127659574468,1.7617021276595746,1.0765957446808512,9.965957446808511
95536,ZCTA5 95536,3140.0,39.8,46756.0,26180.0,328.0,10.445859872611464,881.0,349100.0,0.1592356687898089,0.0,3.949044585987261,0.0,0.25477707006369427,0.06369426751592357,0.0,10.286624203821656
95540,ZCTA5 95540,13418.0,39.6,44943.0,21308.0,2010.0,14.979877776121628,775.0,249500.0,0.17886421225219853,0.0,5.567148606349679,0.20122223878372336,0.2906543449098226,0.7154568490087941,0.044716053063049634,11.238634669846475
95542,ZCTA5 95542,2008.0,45.8,34219.0,22883.0,520.0,25.89641434262948,699.0,438000.0,1.1454183266932272,0.0,0.0,0.24900398406374502,1.7430278884462151,3.087649402390438,0.049800796812749,24.302788844621514
95543,ZCTA5 95543,792.0,50.7,32500.0,21617.0,189.0,23.863636363636363,640.0,162500.0,0.0,0.0,4.292929292929293,4.292929292929293,0.0,2.0202020202020203,0.0,19.57070707070707
95546,ZCTA5 95546,3260.0,30.4,23654.0,15136.0,1416.0,43.43558282208589,293.0,118000.0,0.6748466257668712,0.0,1.165644171779141,1.0429447852760736,0.8895705521472392,4.0184049079754605,0.0,4.41717791411043
95547,ZCTA5 95547,1158.0,48.0,63750.0,31180.0,127.0,10.967184801381693,623.0,374400.0,0.0,0.0,0.3454231433506045,0.08635578583765112,0.0,2.245250431778929,0.0,10.01727115716753
95548,ZCTA5 95548,1288.0,44.4,31848.0,15746.0,402.0,31.211180124223603,572.0,109400.0,0.0,0.0,1.6304347826086956,2.018633540372671,0.3105590062111801,1.4751552795031055,0.0,20.652173913043477
95549,ZCTA5 95549,942.0,43.6,61250.0,28229.0,46.0,4.883227176220807,685.0,429000.0,0.0,0.0,0.0,0.0,0.0,0.6369426751592356,0.0,4.883227176220807
95551,ZCTA5 95551,1453.0,47.5,35795.0,21162.0,410.0,28.217481073640744,714.0,230700.0,0.0,0.0,4.611149346180317,2.5464556090846524,1.307639366827254,1.9958706125258088,0.0,16.72401927047488
95552,ZCTA5 95552,635.0,51.5,26447.0,15172.0,194.0,30.551181102362204,604.0,268100.0,0.0,0.0,0.0,9.606299212598426,0.6299212598425197,2.9921259842519685,0.0,20.944881889763778
95553,ZCTA5 95553,1274.0,33.0,26926.0,23609.0,457.0,35.8712715855573,648.0,477500.0,4.3171114599686025,0.0,0.0,0.0,0.0,4.081632653061225,0.0,31.554160125588698
95555,ZCTA5 95555,338.0,51.8,35250.0,28136.0,97.0,28.698224852071007,574.0,205400.0,0.0,0.0,1.7751479289940828,3.5502958579881656,1.183431952662722,5.325443786982248,0.0,21.893491124260354
95556,ZCTA5 95556,643.0,36.8,35938.0,16316.0,100.0,15.552099533437014,363.0,217100.0,0.0,4.821150855365475,0.0,0.0,0.0,0.6220839813374806,0.0,3.421461897356143
95558,ZCTA5 95558,458.0,51.9,49063.0,34066.0,52.0,11.353711790393014,550.0,345000.0,0.0,0.0,0.0,1.7467248908296944,0.0,0.0,0.0,9.606986899563319
95560,ZCTA5 95560,1351.0,45.5,37093.0,20612.0,124.0,9.17838638045892,719.0,352200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17838638045892
95562,ZCTA5 95562,3437.0,42.3,40750.0,20693.0,489.0,14.227524003491418,607.0,205500.0,0.0,0.0,0.9310445155659005,0.11638056444573756,0.2909514111143439,0.6400931044515565,0.0,13.732906604597032
95563,ZCTA5 95563,705.0,53.6,55060.0,30712.0,103.0,14.609929078014185,751.0,447800.0,0.0,0.0,0.0,0.0,0.5673758865248227,0.9929078014184397,1.702127659574468,12.907801418439716
95564,ZCTA5 95564,402.0,33.0,41875.0,27519.0,129.0,32.08955223880597,879.0,300000.0,0.0,0.0,0.0,4.477611940298507,0.0,2.487562189054726,0.0,24.875621890547265
95565,ZCTA5 95565,934.0,28.9,42841.0,23818.0,86.0,9.207708779443255,909.0,200000.0,0.0,0.0,1.0706638115631693,0.0,0.0,0.7494646680942184,0.0,7.601713062098501
95567,ZCTA5 95567,2048.0,38.7,44572.0,25170.0,478.0,23.33984375,643.0,229800.0,0.0,0.0,11.42578125,0.1953125,0.146484375,1.07421875,0.0,20.361328125
95569,ZCTA5 95569,340.0,54.2,41429.0,23108.0,17.0,5.0,644.0,334600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
95570,ZCTA5 95570,2079.0,52.2,51779.0,35159.0,235.0,11.303511303511304,777.0,418600.0,0.0,0.0,1.443001443001443,0.2405002405002405,0.0,0.4329004329004329,0.0,9.90860990860991
95573,ZCTA5 95573,1523.0,41.1,32269.0,17009.0,561.0,36.835193696651345,544.0,262600.0,0.0,0.0,0.0,11.490479317137229,1.3788575180564675,1.050558108995404,0.0,22.127380170715693
95585,ZCTA5 95585,537.0,54.4,21765.0,14626.0,149.0,27.746741154562383,556.0,309600.0,0.0,0.0,5.400372439478585,3.35195530726257,0.0,2.60707635009311,3.538175046554935,20.297951582867785
95602,ZCTA5 95602,18472.0,50.0,66114.0,34288.0,1962.0,10.621481160675618,951.0,396700.0,0.010827197921177999,0.0,3.258986574274578,0.29233434387180596,0.747076656561282,0.8661758336942399,0.22737115634473798,9.181463837158944
95603,ZCTA5 95603,28826.0,48.4,60299.0,35364.0,3102.0,10.76111843474641,992.0,346500.0,0.2116145146742524,0.0,2.1404287795739956,0.3573163116630819,0.2289599666967321,0.6209671824047734,0.09366544092139041,9.866093110386457
95605,ZCTA5 95605,14595.0,31.7,42266.0,19543.0,3275.0,22.439191503939707,748.0,186200.0,0.7605344295991778,0.6166495375128469,6.652963343610826,1.2744090441932168,0.6029462144570058,0.8221993833504625,4.241178485782802,13.874614594039054
95608,ZCTA5 95608,60199.0,44.2,56891.0,36796.0,8680.0,14.418844166846625,838.0,331500.0,1.481752188574561,0.07973554377979701,2.2392398544826326,1.7375703915347431,0.40864466187145965,1.0332397548132028,0.5382149205136298,9.981893386933338
95610,ZCTA5 95610,44711.0,36.8,51271.0,25814.0,6767.0,15.134977969627162,916.0,248000.0,1.3307687146339826,0.0,3.91849880342645,0.5121782111784572,0.161034197401087,1.04001252488202,0.4428440428529892,12.046252600031313
95612,ZCTA5 95612,964.0,41.5,72863.0,34259.0,49.0,5.08298755186722,1067.0,435100.0,0.0,0.0,0.8298755186721992,0.8298755186721992,0.0,0.0,1.4522821576763485,2.800829875518672
95614,ZCTA5 95614,4318.0,43.6,98933.0,38141.0,148.0,3.4275127373784158,1433.0,323000.0,0.0,0.0,0.0,0.0,0.0,0.41685965724872626,0.0,3.4275127373784158
95615,ZCTA5 95615,970.0,50.2,66080.0,26284.0,197.0,20.309278350515463,722.0,309600.0,5.876288659793815,0.0,0.0,0.0,0.0,0.0,0.0,14.43298969072165
95616,ZCTA5 95616,49093.0,23.3,46170.0,28216.0,14485.0,29.505224777463184,1184.0,575600.0,1.596969017986271,0.016295602224349705,4.39981260057442,1.7191860346688936,0.10795836473631679,0.3646140997698246,10.031980119365286,14.29124315075469
95618,ZCTA5 95618,27926.0,29.2,81382.0,42013.0,6139.0,21.983098188068467,1355.0,591500.0,0.293633173386808,0.1396548019766526,4.451049201461004,1.0706868151543365,0.10384587839289551,0.5156484996061018,9.514430996204254,9.041753204898662
95619,ZCTA5 95619,5075.0,45.8,64821.0,30014.0,513.0,10.108374384236454,1108.0,246700.0,0.0,0.0,1.3793103448275863,0.35467980295566504,0.0,0.0,0.0,8.374384236453203
95620,ZCTA5 95620,21685.0,34.4,72583.0,27274.0,2949.0,13.599262162785335,1055.0,310700.0,0.06917223887479824,0.0,7.876412266543694,1.1436476827299977,0.04150334332487895,1.3142725386211667,0.05994927369149181,8.051648605026516
95621,ZCTA5 95621,41908.0,38.4,52462.0,25123.0,5809.0,13.861315262002481,954.0,196200.0,0.8113009449269829,0.0,4.135248639877828,1.281378257134676,0.2720244344755178,1.4245490121217905,0.47723584995704876,9.87400973561134
95623,ZCTA5 95623,3911.0,45.9,58546.0,29069.0,432.0,11.04576834569164,941.0,294500.0,0.0,0.0,0.0,0.3579647149066735,0.3579647149066735,2.403477371516236,0.0,10.687803630784966
95624,ZCTA5 95624,64429.0,36.1,84854.0,32386.0,6571.0,10.19882351115181,1210.0,318900.0,1.3984385913175743,0.09157367024166137,2.7285849539803504,0.4221701407751168,0.15986589889645966,0.9390181440034767,2.5966567849881264,4.620590106939422
95626,ZCTA5 95626,5871.0,40.9,56667.0,25711.0,614.0,10.458184295690684,1246.0,245300.0,0.0,0.0,2.043944813490036,0.0,0.0,1.1071367739737694,1.4477942428887753,7.375234202009879
95627,ZCTA5 95627,3873.0,33.1,58796.0,20800.0,405.0,10.4570100697134,1062.0,202700.0,0.0,0.0,5.267234701781565,0.0,0.0,0.15491866769945778,0.0,8.107410276271624
95628,ZCTA5 95628,41649.0,44.9,73858.0,39404.0,4568.0,10.967850368556268,1032.0,350500.0,1.018031645417657,0.0,1.6807126221517923,0.4489903719176931,0.19928449662656966,0.7395135537467886,0.8907776897404499,7.7072678815817905
95630,ZCTA5 95630,74905.0,40.3,102865.0,41733.0,3246.0,4.333489086175823,1360.0,433800.0,0.0974567785862092,0.0600760963887591,0.5807355984246713,0.13617248514785396,0.11748214404912889,0.25899472665376144,0.5233295507643014,3.4243374941592686
95631,ZCTA5 95631,6375.0,48.5,67284.0,31701.0,799.0,12.533333333333333,955.0,286700.0,0.5647058823529412,0.0,1.6627450980392158,0.0,0.0,1.427450980392157,0.0,11.701960784313725
95632,ZCTA5 95632,30594.0,34.6,64668.0,25802.0,5197.0,16.986990913250963,967.0,258700.0,0.2614891808851409,0.0,9.920245799830033,2.6018173498071517,0.4085768451330326,1.101523174478656,0.5981565012747597,10.90083022814931
95634,ZCTA5 95634,3206.0,44.4,49583.0,24584.0,281.0,8.764815970056144,1039.0,251700.0,0.0,0.0,0.8733624454148472,0.031191515907673113,0.0,0.0,0.0,8.733624454148472
95638,ZCTA5 95638,2238.0,46.5,87361.0,41428.0,108.0,4.825737265415549,1182.0,416900.0,0.0,0.0,1.4745308310991958,0.0,0.2680965147453083,0.7596067917783735,0.0,4.289544235924933
95640,ZCTA5 95640,10509.0,42.5,62229.0,18349.0,765.0,7.279474735940623,890.0,243200.0,0.0,0.0,0.36159482348463223,0.05709391949757351,0.4948139689789704,0.7517366067180512,0.028546959748786755,7.193833856694262
95641,ZCTA5 95641,1843.0,50.1,41571.0,25201.0,401.0,21.758003255561583,733.0,216400.0,0.0,0.705371676614216,9.224091155724363,0.0,0.16277807921866522,1.2479652740097666,0.6511123168746609,18.06836679327184
95642,ZCTA5 95642,6912.0,51.5,48879.0,30112.0,556.0,8.043981481481481,887.0,273500.0,0.13020833333333334,0.0,2.7777777777777777,2.228009259259259,0.0,1.171875,0.6076388888888888,4.861111111111111
95645,ZCTA5 95645,2091.0,34.0,38917.0,18235.0,452.0,21.616451458632234,677.0,168400.0,1.530368244858919,0.0,13.438546150167385,0.6695361071257772,0.0,2.8694404591104736,0.0,15.781922525107603
95648,ZCTA5 95648,50341.0,43.2,76901.0,34764.0,4523.0,8.984724181085001,1354.0,367700.0,0.4509246935897181,0.14302457241612204,2.991597306370553,0.28406269243757576,0.14898392960012713,0.5025724558510956,0.13309231044278025,7.550505552134443
95650,ZCTA5 95650,13157.0,48.0,84851.0,42212.0,708.0,5.381165919282512,1184.0,475400.0,0.01520103367028958,0.0,0.38762635859238426,0.47883256061412177,0.25841757239492286,0.0,0.19001292087861973,4.6591168199437565
95658,ZCTA5 95658,6709.0,47.1,73242.0,40017.0,467.0,6.960798926814727,1230.0,434400.0,0.02981070204203309,0.0,0.7601729020718437,0.0,0.0,0.11924280816813236,0.41734982858846326,6.513638396184231
95659,ZCTA5 95659,788.0,49.1,53977.0,34765.0,89.0,11.294416243654823,802.0,348800.0,0.0,0.0,4.060913705583756,0.0,0.0,0.0,0.7614213197969543,9.771573604060913
95660,ZCTA5 95660,34303.0,31.8,39677.0,16469.0,9059.0,26.40876891234003,902.0,152500.0,4.244526717779786,0.0,9.792146459493338,1.4022097192665364,0.7637815934466373,2.536221321750284,2.862723376964114,15.861586450164708
95661,ZCTA5 95661,31034.0,42.4,78154.0,39628.0,2603.0,8.387574917832055,1194.0,373600.0,0.3125604176064961,0.048334085196880844,1.8463620545208481,0.18366952374814718,0.16755816201585358,0.6960108268350841,0.19978088548044082,6.982664174776052
95662,ZCTA5 95662,32441.0,41.2,72134.0,33003.0,3215.0,9.910298696094449,1154.0,307800.0,0.40380999352671004,0.0,0.9370857865047316,0.11405320427853642,0.36681976511204956,0.5671835023581271,0.2805092321445085,8.87765481951851
95663,ZCTA5 95663,2443.0,44.0,100221.0,44507.0,162.0,6.631191158411789,1331.0,500000.0,0.0,0.0,0.1637331150225133,0.0,0.0,1.0642652476463366,0.0,6.631191158411789
95665,ZCTA5 95665,4901.0,50.9,62969.0,30332.0,687.0,14.017547439298102,968.0,257800.0,0.020403999183840033,0.0,1.4282799428688022,0.0,0.0,0.612119975515201,0.0,13.670679453172822
95666,ZCTA5 95666,5170.0,59.1,49336.0,30254.0,705.0,13.636363636363637,945.0,218800.0,0.17408123791102514,0.0,1.7988394584139265,2.127659574468085,0.36750483558994196,0.7543520309477756,0.0,9.41972920696325
95667,ZCTA5 95667,36859.0,49.4,56584.0,33463.0,4770.0,12.941208388724599,858.0,328200.0,0.33099107409316586,0.0,3.638188773433897,0.12479991318266909,0.15735641227380015,0.7216690631867386,0.02713041590927589,11.565696302124312
95668,ZCTA5 95668,794.0,44.3,68333.0,30786.0,102.0,12.846347607052897,1139.0,397000.0,0.0,0.0,0.3778337531486146,1.5113350125944585,0.0,1.7632241813602014,0.0,10.957178841309824
95669,ZCTA5 95669,2493.0,44.8,68144.0,31042.0,269.0,10.790212595266746,1015.0,328300.0,0.16044925792218212,0.0,3.6903329322101883,0.08022462896109106,0.7621339751303651,1.0028078620136383,0.0,8.664259927797834
95670,ZCTA5 95670,54277.0,36.7,56527.0,29106.0,8566.0,15.782007111667925,866.0,247000.0,2.8115039519501814,0.03684802034010723,4.184092709619176,1.3578495495329514,0.1713432945814986,1.7171177478489967,0.8088140464653536,9.147521049431619
95672,ZCTA5 95672,5010.0,49.5,96316.0,42695.0,157.0,3.13373253493014,1559.0,414400.0,0.0,0.0,0.03992015968063872,0.8383233532934131,0.13972055888223553,0.0,0.0,2.255489021956088
95673,ZCTA5 95673,15140.0,38.3,54560.0,20420.0,2934.0,19.379128137384413,1004.0,194800.0,0.46895640686922063,0.0,4.52443857331572,0.5878467635402906,0.1453104359313078,1.5125495376486129,2.879788639365918,14.28665785997358
95674,ZCTA5 95674,891.0,34.4,81979.0,40486.0,67.0,7.519640852974186,907.0,412100.0,0.0,0.4489337822671156,3.142536475869809,0.4489337822671156,0.0,0.4489337822671156,0.0,6.621773288439955
95677,ZCTA5 95677,23906.0,39.6,73641.0,34604.0,2673.0,11.181293399146657,1114.0,341100.0,0.46431858110934493,0.1882372626118966,1.9242031289216097,0.6149083911988622,0.016732201121057475,0.7236676984857358,0.6358236426001841,8.981008951727599
95678,ZCTA5 95678,41953.0,35.4,63008.0,31608.0,4873.0,11.61537911472362,1167.0,289400.0,0.5243963482945201,0.11918098824875456,5.2701833003599265,0.5673015040640716,0.12394822777870475,1.0845469930636664,0.629275617953424,7.155626534455224
95682,ZCTA5 95682,30033.0,44.9,77993.0,36367.0,3045.0,10.138847268005195,990.0,397900.0,0.06992308460693238,0.0,2.0211101122099024,0.7225385409383012,0.09323077947590984,1.1653847434488729,0.256384643558752,9.05004495055439
95683,ZCTA5 95683,6233.0,49.8,98782.0,48416.0,188.0,3.016204075084229,1402.0,438700.0,0.0,0.0,0.0,0.3529600513396438,0.0,0.3369164126423873,0.3369164126423873,2.3263276111021978
95684,ZCTA5 95684,3004.0,54.0,63553.0,34363.0,505.0,16.810918774966712,779.0,266100.0,0.0,0.0,0.5992010652463382,0.0,1.3315579227696406,1.2982689747003995,0.0,16.511318242343542
95685,ZCTA5 95685,4356.0,53.2,62339.0,35343.0,476.0,10.927456382001836,909.0,376000.0,0.0,0.0,1.0560146923783287,0.13774104683195593,0.3673094582185491,0.3213957759412305,0.8264462809917356,8.976124885215794
95686,ZCTA5 95686,1079.0,37.7,33672.0,15288.0,313.0,29.008341056533826,730.0,137500.0,0.0,0.0,24.096385542168676,0.6487488415199258,0.0,2.873030583873957,0.0,21.594068582020387
95687,ZCTA5 95687,66476.0,37.4,75472.0,29865.0,4989.0,7.504964197605151,1308.0,304600.0,0.7070220831578314,0.009025813827546783,1.6020819543895541,0.7852458029965702,0.20007220651062038,0.8002888260424815,0.8619652205307179,4.535471448342259
95688,ZCTA5 95688,36763.0,38.8,83578.0,36096.0,4006.0,10.89682561270843,1168.0,397500.0,1.759921660365041,0.0,4.0747490683567715,1.4253461360607131,0.20672959225308055,1.381824116639012,0.05712265049098278,5.17095993254087
95690,ZCTA5 95690,2289.0,40.7,53493.0,32155.0,217.0,9.480122324159021,636.0,427700.0,0.0,0.0,4.325032765399738,0.0,0.0,0.0,0.6989951944080385,8.781127129750983
95691,ZCTA5 95691,36932.0,34.5,66519.0,29104.0,5036.0,13.635871331094986,904.0,291600.0,0.8258420881620275,0.12726091194627964,4.841330011913787,1.2076248240008665,0.8041806563413841,1.0316256904581393,0.7581501137225171,8.67811112314524
95692,ZCTA5 95692,5129.0,36.1,66861.0,27201.0,529.0,10.31390134529148,871.0,229200.0,0.09748488984207448,0.0,2.7295769155780856,0.17547280171573407,0.23396373562097875,1.0528368102944043,0.07798791187365958,7.9937609670501075
95693,ZCTA5 95693,6153.0,50.0,85417.0,38032.0,681.0,11.067771818625062,850.0,454300.0,0.09751340809361288,0.0,2.064033804648139,0.0,0.0,1.5439622948155372,0.03250446936453762,8.971233544612383
95694,ZCTA5 95694,9828.0,38.8,62083.0,31650.0,869.0,8.842083842083841,904.0,321500.0,0.0,0.0,4.68050468050468,0.9564509564509565,0.0,0.6410256410256411,0.38665038665038665,5.6674806674806675
95695,ZCTA5 95695,39144.0,38.5,55386.0,27983.0,4793.0,12.244533006335582,855.0,313500.0,0.8481504189658696,0.0,7.314020028612303,0.45217657878602086,0.25802166360106277,1.4561618638871858,0.3474351113836092,7.722767218475373
95701,ZCTA5 95701,782.0,51.4,42411.0,30845.0,145.0,18.542199488491047,1125.0,326200.0,0.0,0.0,1.278772378516624,0.0,1.278772378516624,0.3836317135549872,0.0,18.542199488491047
95703,ZCTA5 95703,829.0,56.8,68295.0,41185.0,123.0,14.837153196622436,950.0,308600.0,0.0,0.0,3.2569360675512664,0.0,0.0,0.0,0.0,14.837153196622436
95709,ZCTA5 95709,5096.0,48.5,67393.0,32392.0,405.0,7.947409733124019,1097.0,323700.0,0.019623233908948195,0.0,0.706436420722135,0.5298273155416012,0.0,0.11773940345368916,0.0,7.378335949764521
95713,ZCTA5 95713,10296.0,45.7,61158.0,31156.0,1303.0,12.655400155400155,1076.0,289200.0,0.6216006216006216,0.0,0.08741258741258741,0.3690753690753691,0.3690753690753691,0.844988344988345,0.019425019425019424,11.383061383061383
95714,ZCTA5 95714,368.0,51.2,53583.0,40288.0,24.0,6.521739130434782,844.0,268400.0,0.0,0.0,2.989130434782609,0.0,0.0,0.8152173913043478,0.0,3.532608695652174
95717,ZCTA5 95717,166.0,57.9,41250.0,27310.0,24.0,14.457831325301205,956.0,337500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.457831325301205
95722,ZCTA5 95722,4636.0,51.7,86136.0,42018.0,194.0,4.184641932700604,1265.0,422900.0,0.0,0.0,0.36669542709232095,0.0,0.0,0.0,0.0,4.184641932700604
95726,ZCTA5 95726,8816.0,45.8,57908.0,28904.0,1262.0,14.314882032667876,880.0,259900.0,0.011343012704174229,1.1683303085299455,2.7903811252268604,0.7713248638838476,0.13611615245009073,1.9056261343012704,0.397005444646098,11.966878402903811
95742,ZCTA5 95742,10494.0,32.4,105789.0,33679.0,846.0,8.061749571183533,1690.0,339200.0,0.05717552887364208,0.0952925481227368,2.801600914808462,0.30493615399275775,0.17152658662092624,0.3239946636173051,1.8677339432056412,5.7366113969887556
95746,ZCTA5 95746,23638.0,45.4,123093.0,59542.0,711.0,3.0078686860140453,1616.0,642800.0,0.008460952703274389,0.0,0.09307047973601827,0.2919028682629664,0.2369066756916829,0.31728572637278957,0.05922666892292072,2.635586767069972
95747,ZCTA5 95747,61869.0,38.8,96394.0,38619.0,3839.0,6.205046145888894,1370.0,384500.0,0.18102765520696956,0.0,1.2801241332492848,0.6238988831240201,0.05333850555205353,0.5640951041717177,0.5624787858216554,4.601658342627164
95757,ZCTA5 95757,46703.0,34.2,91539.0,30473.0,4066.0,8.706078838618504,1507.0,356900.0,2.7000406826113954,0.27193113932723806,1.4046206881784895,1.4817035308224311,0.3618611224118365,0.5438622786544761,1.9292122561719804,1.8714001241890243
95758,ZCTA5 95758,63778.0,35.3,74164.0,30334.0,7497.0,11.754837091159962,1285.0,283300.0,3.0872714729216972,0.0,1.4440716234438207,1.0317037222866818,0.10348395998620213,1.0348395998620215,3.4039951080309825,3.8728088055442313
95762,ZCTA5 95762,40493.0,43.2,126340.0,52736.0,1630.0,4.025387103943891,1803.0,546900.0,0.11359988146099326,0.0,0.6815992887659595,0.5803472205072482,0.049391252809127505,0.2988170794952214,0.20250413651742277,2.88197960141259
95765,ZCTA5 95765,36980.0,36.8,92250.0,38950.0,2395.0,6.476473769605192,1327.0,409100.0,0.22714981070849108,0.04326663061114116,2.417522985397512,0.5651703623580314,0.2785289345592212,0.9113034072471606,0.6868577609518659,3.958896700919416
