Zipcode,City,State,CountyName,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12
92637,Laguna Woods,CA,Orange,283800,284800,284700,286800,290000,290900,291700,294400,298500,304300,310500,313700
92131,San Diego,CA,San Diego,744300,747700,750000,752700,753400,751200,749200,750200,753400,756100,759200,762700
93422,Atascadero,CA,San Luis Obispo,448000,449000,450000,451400,453200,457100,461800,464300,465700,468500,470900,472200
93561,Tehachapi,CA,Kern,226400,226700,227300,228100,229500,231400,232900,233200,233600,235100,237400,239500
95337,Manteca,CA,San Joaquin,350800,354400,358400,362500,366300,368200,370100,372600,375000,377100,379400,380500
91780,Temple City,CA,Los Angeles,691400,693300,695000,697400,699500,701400,704200,708700,715500,723400,728900,732500
94602,Oakland,CA,Alameda,801800,802900,804500,807000,811000,814600,818400,819200,819500,820900,824300,830100
95122,San Jose,CA,Santa Clara,549200,552700,556300,559700,561100,560800,561900,564900,569500,575900,583400,591800
95682,Shingle Springs,CA,El Dorado,406900,409400,413300,418200,422400,424700,426000,427300,428900,431300,433100,434800
93638,Madera,CA,Madera,147900,149900,153100,155700,156500,156700,158300,161200,163400,165100,167600,169700
92110,San Diego,CA,San Diego,513800,520200,528400,539300,549100,553900,558700,566900,574300,580600,587800,592500
92701,Santa Ana,CA,Orange,392700,394500,395900,396500,398400,402000,406600,411800,417100,422300,426500,429000
90039,Los Angeles,CA,Los Angeles,797800,800700,802800,803100,801400,800100,803700,811200,818400,824200,831500,840400
90604,South Whittier,CA,Los Angeles,467600,469400,471200,474200,477500,480600,484900,490100,494700,498400,502500,507300
95340,Merced,CA,Merced,198900,199100,198700,198600,199900,201500,203600,206500,209000,210700,212700,214500
90002,Los Angeles,CA,Los Angeles,282400,285100,287500,289300,290400,291300,293600,297300,301300,304100,305900,307800
95993,Yuba City,CA,Sutter,256300,256400,258100,260300,261400,261400,262600,265000,268000,270600,274000,277500
95070,Saratoga,CA,Santa Clara,2424700,2438700,2452500,2459200,2456800,2450700,2447400,2450500,2460000,2471300,2489200,2516200
91739,Rancho Cucamonga,CA,San Bernardino,567600,571100,574900,578200,580300,581400,583200,586400,589400,591700,593000,595300
91776,San Gabriel,CA,Los Angeles,576500,575000,573600,573400,574900,577000,579500,583200,588400,591400,593500,598300
91325,Los Angeles,CA,Los Angeles,583300,584400,587500,593600,599100,604400,611700,619200,626100,631300,635700,639300
91403,Los Angeles,CA,Los Angeles,913000,917500,924000,933200,943100,954700,964900,970800,975300,979400,983500,990300
93955,Seaside,CA,Monterey,426100,428400,431300,434400,437000,439500,442800,446900,452000,457400,460800,461500
90017,Los Angeles,CA,Los Angeles,581800,582000,584800,586100,583100,575000,569100,571800,576900,578900,579400,582000
93420,Arroyo Grande,CA,San Luis Obispo,613000,614200,615500,616600,618800,625700,632100,632800,631200,632200,633500,634900
93454,Santa Maria,CA,Santa Barbara,300800,302500,303900,305400,307900,310700,312600,314200,316900,320900,324600,326600
94306,Palo Alto,CA,Santa Clara,2556300,2568800,2578100,2579900,2575900,2570200,2569300,2573200,2576000,2572000,2572500,2589100
92802,Anaheim,CA,Orange,484500,488100,491100,493200,495900,499900,505500,512000,517400,521900,526000,528700
95210,Stockton,CA,San Joaquin,185600,187600,190400,192900,194800,196500,197800,199300,201800,204500,206800,208800
95204,Stockton,CA,San Joaquin,181800,184700,187700,191200,194900,197900,200700,203400,206000,208500,210800,212400
92120,San Diego,CA,San Diego,551600,553900,555800,560200,564800,567800,570900,575200,579300,583300,587900,590900
95132,San Jose,CA,Santa Clara,861700,867700,873800,880900,883900,883000,883400,888700,897600,906000,914100,925800
94510,Benicia,CA,Solano,542500,544600,545000,546900,551400,556900,561700,565400,567500,569900,574000,578000
91352,Los Angeles,CA,Los Angeles,433300,435200,436900,437900,437700,437900,440400,445100,449700,453000,455800,459600
91356,Los Angeles,CA,Los Angeles,811100,819800,824300,825600,824900,825000,828700,834500,840700,845800,850400,849200
93021,Moorpark,CA,Ventura,590900,594500,597200,598500,599800,599900,599800,603000,609100,615500,618600,620200
93637,Madera,CA,Madera,187200,188300,189400,190600,192000,194000,196300,198700,200700,202600,204800,207200
92675,San Juan Capistrano,CA,Orange,689700,692100,693100,693000,692600,693200,696400,700200,703400,706400,707800,708200
93710,Fresno,CA,Fresno,220000,221200,222500,224200,226000,226900,227900,229200,230500,231100,231800,232800
92008,Carlsbad,CA,San Diego,724800,727800,731800,740000,745000,744000,743700,745900,749000,753200,762500,773100
92869,Orange,CA,Orange,659300,661900,663900,666000,666900,669000,673400,678200,681600,686000,690600,694000
90031,Los Angeles,CA,Los Angeles,446900,449900,452500,455800,458000,459300,463500,470800,477700,481200,484100,491500
90221,Compton,CA,Los Angeles,319200,321200,322800,324700,326300,328000,331100,335000,338700,342800,347700,352400
94134,San Francisco,CA,San Francisco,769600,772800,774300,772600,769800,766000,763200,767400,780600,795200,806400,814000
95842,Sacramento,CA,Sacramento,218900,221500,224400,228000,230800,232700,234700,236400,237800,240400,242400,243600
92083,Vista,CA,San Diego,406000,408300,409400,411500,413800,415300,417000,419100,420300,421500,424100,426900
95356,Modesto,CA,Stanislaus,295000,297600,298100,297000,297800,299900,301800,302900,304400,306900,308900,309800
92311,Barstow,CA,San Bernardino,86200,86500,87600,89100,90300,91900,93600,95500,97800,101200,104400,106700
92123,San Diego,CA,San Diego,502200,506200,509600,514700,518600,520700,523200,526700,529300,532100,535700,538500
91007,Arcadia,CA,Los Angeles,1095200,1079400,1061900,1049900,1042100,1033400,1025600,1026600,1033800,1040200,1047500,1056800
95838,Sacramento,CA,Sacramento,176500,178400,180300,182400,185200,189200,194200,198900,202800,206500,209400,211500
94063,Redwood City,CA,San Mateo,873300,875400,878000,878400,880200,884900,892500,899700,907600,916400,923500,929200
95660,Sacramento,CA,Sacramento,183000,185100,187900,190400,192300,193900,196100,198800,201700,205100,208000,210300
93657,Sanger,CA,Fresno,190500,191500,192400,194500,197100,198800,200900,204600,207700,208400,208200,208800
95148,San Jose,CA,Santa Clara,791200,794500,796300,797300,798900,801800,805900,810700,814900,818400,822000,828900
94607,Oakland,CA,Alameda,520400,524900,532000,540000,546500,551300,557900,565100,572400,578800,586300,594800
92586,Menifee,CA,Riverside,198100,200500,202700,204600,206500,209400,212500,214700,216500,218700,220900,222300
90023,Los Angeles,CA,Los Angeles,328000,331600,336000,339200,341400,345300,351100,356800,361500,365300,369600,373900
95834,Sacramento,CA,Sacramento,297200,301300,304500,308000,309500,309800,311100,313300,315800,319700,322100,322600
91106,Pasadena,CA,Los Angeles,599300,604800,608000,609300,610700,612900,617700,623600,626800,625700,626800,630600
94002,Belmont,CA,San Mateo,1534700,1548300,1559600,1559600,1555800,1552400,1551500,1546800,1541100,1540800,1547100,1552700
95118,San Jose,CA,Santa Clara,889000,894000,898800,902100,903300,903800,907100,910400,911900,913600,919200,929900
95603,Auburn,CA,Placer,358100,361200,363500,366300,370400,375300,379200,382200,384700,388300,393100,398400
94530,El Cerrito,CA,Contra Costa,777900,783200,786300,789300,796400,805400,809500,812900,819100,825400,828600,831800
95816,Sacramento,CA,Sacramento,475800,477600,479600,481900,483100,484800,489200,494500,498100,502900,508500,512300
94549,Lafayette,CA,Contra Costa,1304100,1313700,1323000,1331000,1336900,1340200,1341700,1347600,1354900,1362000,1369400,1379200
92124,San Diego,CA,San Diego,572500,581000,589600,597500,602200,603400,604100,607000,610600,612900,616800,620900
91722,Covina,CA,Los Angeles,420000,421100,422200,424100,426000,428300,431700,435400,438600,440700,442500,445000
92843,Garden Grove,CA,Orange,489500,491300,492200,493200,494200,494600,495700,499100,503700,508300,512800,516000
94555,Fremont,CA,Alameda,884600,887100,889500,893100,895900,895600,897200,899800,902900,905300,908200,912900
92595,Wildomar,CA,Riverside,346700,347700,348700,351000,353600,356500,359300,361700,364000,367800,371600,373300
95348,Merced,CA,Merced,217200,217600,218400,219600,220700,221100,220800,220900,222900,225900,229000,231300
90621,Buena Park,CA,Orange,493700,494500,494900,495700,497700,501300,505600,509500,513700,518300,522200,524400
94559,Napa,CA,Napa,512800,517100,521300,525200,528100,530900,532100,532600,534500,536900,537100,537900
93215,Delano,CA,Kern,174400,175000,175300,176100,177300,178800,180400,181000,181600,182200,183000,183800
95472,Sebastopol,CA,Sonoma,736000,741300,745500,748300,753000,762200,771400,776300,781700,790200,797100,801200
95677,Rocklin,CA,Placer,377100,380100,382900,385500,388600,392600,396600,398800,399100,400700,403500,406400
93305,Bakersfield,CA,Kern,126600,127200,128000,129000,130200,130500,130300,130200,130700,131200,130800,130100
94132,San Francisco,CA,San Francisco,995900,1007000,1008900,1004900,999300,996700,999000,1008900,1025400,1040000,1051000,1062300
90274,Palos Verdes Estates,CA,Los Angeles,1656400,1668000,1672500,1677200,1686000,1694700,1702900,1714800,1730500,1740500,1747400,1753800
94596,Walnut Creek,CA,Contra Costa,894100,896700,899100,904000,912700,921100,926500,933700,941900,949300,955900,962900
94597,Walnut Creek,CA,Contra Costa,732700,735500,734100,731800,733800,738100,740900,743000,744300,745400,747900,750800
94598,Walnut Creek,CA,Contra Costa,921300,923100,926100,926900,927400,929200,930400,930400,932000,935400,941000,947600
92663,Newport Beach,CA,Orange,1483000,1481400,1478700,1475300,1478300,1483500,1487200,1494800,1501000,1502300,1508600,1524200
90302,Inglewood,CA,Los Angeles,376200,379600,381900,383000,384300,386500,390800,396100,401800,406100,408900,411300
91321,Santa Clarita,CA,Los Angeles,430400,431300,431200,432500,434700,437000,440100,443900,447900,450700,452900,455400
95032,Los Gatos,CA,Santa Clara,1519600,1517900,1523400,1529500,1527600,1523300,1522900,1518900,1516900,1521700,1531700,1545900
93704,Fresno,CA,Fresno,199500,199900,199500,199300,199700,200000,200600,201700,203300,203900,204100,205200
93035,Oxnard,CA,Ventura,537300,540900,545000,547700,548400,546000,544100,544000,544900,546600,548500,550800
91791,West Covina,CA,Los Angeles,538800,540900,541000,540800,539300,537500,538600,542100,545800,548800,552100,555800
92555,Moreno Valley,CA,Riverside,310800,312400,313700,315400,317200,320000,322800,324100,324900,327300,330000,331200
90601,Whittier,CA,Los Angeles,472800,473300,473900,476200,478900,480200,482300,485700,490300,494100,497700,501900
90260,Lawndale,CA,Los Angeles,480200,481300,483100,486000,490400,495900,501500,507400,513700,518300,522800,527200
95219,Stockton,CA,San Joaquin,322900,324200,325900,328000,330300,332000,333600,335700,338300,341400,344400,346700
91763,Montclair,CA,San Bernardino,356700,358900,361400,363400,364600,365300,366300,368600,371000,373400,375100,376500
93706,Fresno,CA,Fresno,99700,100800,103600,107200,109900,111500,112800,113800,114300,115000,116000,116800
91354,Santa Clarita,CA,Los Angeles,514300,518500,522500,526100,528000,529600,532600,537000,541700,545000,547700,549800
95117,San Jose,CA,Santa Clara,986800,990800,994500,997000,996700,997000,1001700,1007900,1013700,1019000,1030500,1046800
92782,Tustin,CA,Orange,671500,670400,670900,673700,678200,684300,691400,699100,703900,707500,711400,714700
93004,Ventura,CA,Ventura,508400,512600,516400,518800,519800,519100,519100,521800,526600,531200,533600,535200
91101,Pasadena,CA,Los Angeles,491500,494200,495100,496000,498300,501100,504600,510600,518000,522100,522700,525500
94124,San Francisco,CA,San Francisco,733600,736100,738700,738800,736600,735400,736100,740600,749800,758800,766000,775000
92081,Vista,CA,San Diego,486800,489400,491700,495100,497500,498200,499800,504000,509300,514500,519500,522400
95492,Windsor,CA,Sonoma,532100,533500,536500,539600,541600,543800,545300,546100,549500,555000,559400,563500
90712,Lakewood,CA,Los Angeles,498000,501900,505400,508800,511100,512500,514600,517700,521700,524600,527600,531600
91006,Arcadia,CA,Los Angeles,983800,978100,967100,955700,946200,939900,938900,945000,954800,960300,966400,977700
95818,Sacramento,CA,Sacramento,474200,477700,479700,482500,486500,490600,495000,497000,497900,500800,503200,504800
93105,Santa Barbara,CA,Santa Barbara,1045300,1049900,1052200,1054200,1057700,1060100,1055800,1051800,1052200,1055800,1058800,1060400
92653,Laguna Hills,CA,Orange,697400,698100,698900,698100,697100,697400,700100,703500,706800,711200,717300,722800
90605,South Whittier,CA,Los Angeles,440500,441900,443000,444000,444900,446400,449900,454500,459000,462000,464800,468100
91214,Glendale,CA,Los Angeles,736100,739200,742300,746600,749000,751800,759400,768700,774800,777900,781600,786100
95003,Aptos,CA,Santa Cruz,780700,788300,797700,805200,811300,817900,825900,833600,839700,841800,843100,848200
92284,Yucca Valley,CA,San Bernardino,141100,141600,142100,143000,143800,144600,146000,148100,149900,151500,152700,154500
90404,Santa Monica,CA,Los Angeles,835100,836100,835100,835200,839200,842800,843400,844600,850700,857600,864300,872300
91030,South Pasadena,CA,Los Angeles,964400,971300,980700,991600,995600,996100,1004100,1016900,1025900,1029400,1037000,1047300
94609,Oakland,CA,Alameda,834100,835600,837100,839900,843800,844000,844500,845500,850200,857000,865900,876300
92139,San Diego,CA,San Diego,365500,366900,367900,370200,373000,375900,380000,384700,388400,391600,396300,401700
93933,Marina,CA,Monterey,454700,454900,454900,455800,459700,464800,469500,473100,476900,480400,482500,484100
94545,Hayward,CA,Alameda,514800,519300,523900,530200,536700,541900,547000,551400,555300,559600,565600,573300
95632,Galt,CA,Sacramento,277900,279300,281800,285000,287400,289600,292900,296700,300500,304700,307600,309300
94402,San Mateo,CA,San Mateo,1692700,1698200,1706500,1703600,1695100,1688000,1682700,1679400,1684100,1692000,1699100,1701900
92673,San Clemente,CA,Orange,841700,845700,849100,851600,852300,853100,856600,859700,859100,857900,858400,858200
91803,Alhambra,CA,Los Angeles,561900,563300,563600,563600,563100,562300,564300,568900,575100,580100,584400,589400
94062,Redwood City,CA,San Mateo,1810600,1828000,1843800,1840500,1828100,1808600,1791100,1778200,1777600,1782800,1792900,1806600
92602,Irvine,CA,Orange,863300,863300,863100,862900,861300,860400,861500,863900,866600,869300,871400,874600
93552,Palmdale,CA,Los Angeles,234500,235700,236700,237700,238900,240100,241700,244300,247600,249700,251700,254400
92679,Coto de Caza,CA,Orange,818000,818200,819200,821900,825600,830200,835900,842300,847400,852000,856600,860700
95618,Davis,CA,Yolo,576200,576200,573300,574700,578800,580900,582000,582900,582500,583900,587600,595100
91351,Santa Clarita,CA,Los Angeles,424800,426000,426400,427500,428600,429400,432500,437500,441600,443300,445200,447900
92614,Irvine,CA,Orange,651400,652100,653100,653400,653600,655600,659000,661600,663800,667900,671100,671400
94585,Suisun City,CA,Solano,311900,314200,316200,319000,322100,325300,329100,333100,336400,339700,344200,347900
91364,Los Angeles,CA,Los Angeles,782200,785700,786400,785800,785500,786100,789900,797000,805100,810400,812400,813000
90041,Los Angeles,CA,Los Angeles,717500,722900,726100,730100,734800,739300,746600,756400,764300,769900,776100,782000
94518,Concord,CA,Contra Costa,591300,592700,591100,587900,587900,590900,594700,597700,601700,607200,614400,621600
95242,Lodi,CA,San Joaquin,326800,329300,331800,334400,336500,338700,340400,341800,343800,347200,350500,352300
92277,Twentynine Palms,CA,San Bernardino,82900,83200,83100,83300,83300,82900,82400,82700,84000,85100,86200,87500
94595,Walnut Creek,CA,Contra Costa,560100,550900,553000,558000,563600,566700,571500,577400,585400,591000,595300,598100
90059,Los Angeles,CA,Los Angeles,292500,294500,295900,297400,298700,299500,301300,304400,307700,310100,312100,314600
90015,Los Angeles,CA,Los Angeles,635800,638400,642000,643300,639100,633500,633400,633500,633000,632400,634700,640700
93703,Fresno,CA,Fresno,132000,132800,133600,135100,136500,137000,137300,138400,139800,141100,142300,143200
92883,Corona,CA,Riverside,448200,447300,447200,449400,452000,455300,458600,460900,462100,464600,467500,469400
92236,Coachella,CA,Riverside,194100,195800,197300,199000,200800,202900,204700,205900,207600,210700,213600,214600
90254,Hermosa Beach,CA,Los Angeles,1496500,1500700,1499400,1495600,1491700,1491300,1500700,1513100,1528100,1542800,1553200,1560200
91733,South El Monte,CA,Los Angeles,408900,411200,414200,417200,418400,419700,422900,428100,433800,437500,440100,442900
93901,Salinas,CA,Monterey,428500,428900,430600,433800,437000,441100,445900,449700,453000,457100,460700,463800
94603,Oakland,CA,Alameda,303000,304100,306700,311300,315800,319700,325100,331400,337400,342200,347400,354700
95824,Sacramento,CA,Sacramento,164400,166300,168400,171200,174000,176700,180100,183600,186300,188700,190900,192600
90810,Long Beach,CA,Los Angeles,389600,390800,392200,394900,397000,398100,399800,402200,404700,406700,409200,413100
92231,Calexico,CA,Imperial,172600,175900,183300,188600,193200,196600,198500,199700,201300,203200,204200,206200
91042,Los Angeles,CA,Los Angeles,517100,518900,521300,524600,527400,527800,528600,532500,540200,547600,554100,559900
96007,Anderson,CA,Shasta,186600,187200,187600,188700,190100,191700,193100,194400,195100,195800,196900,198500
92706,Santa Ana,CA,Orange,534100,535300,536900,539400,543100,547900,553900,559600,563400,566400,570400,574700
92583,San Jacinto,CA,Riverside,203400,204700,205700,207300,209300,212200,215000,217000,218400,220600,222700,223600
95501,Eureka,CA,Humboldt,194100,195000,194100,194700,197500,201200,204400,208000,212200,217300,221700,223800
91602,Los Angeles,CA,Los Angeles,734500,738400,741500,744700,748800,752600,758500,768200,777500,781800,788100,800000
91752,Eastvale,CA,Riverside,422400,423100,424100,425900,427200,429900,433600,436000,436900,440100,443700,445800
94619,Oakland,CA,Alameda,644200,650200,657800,665500,671500,675900,681000,684400,688400,693000,698300,704300
92508,Riverside,CA,Riverside,422600,423000,423500,425300,427700,431500,435300,437000,437000,438900,441800,442600
95829,Sacramento,CA,Sacramento,334700,336600,338900,341900,344300,345500,346700,347900,349100,351300,352200,352000
94801,Richmond,CA,Contra Costa,287200,292000,294900,296800,299200,302800,306200,309600,314100,320200,325800,331400
92604,Irvine,CA,Orange,725100,725200,723500,720900,719000,720900,726200,732000,735900,739700,743100,745600
92694,Ladera Ranch,CA,Orange,750700,751600,752300,751400,749900,749200,750200,752400,755600,760000,764100,767000
95503,Eureka,CA,Humboldt,210200,211500,213300,216500,219900,223300,225400,227100,230800,235300,237100,236400
95864,Arden-Arcade,CA,Sacramento,489400,489100,490700,492000,491400,492200,494700,497800,499900,501600,500400,500100
95405,Santa Rosa,CA,Sonoma,516100,519300,523800,527800,530500,533800,537600,541000,546000,551100,552500,553500
94589,Vallejo,CA,Solano,282100,284000,285100,287400,291400,296300,301200,306400,310900,314900,318700,321200
92301,Adelanto,CA,San Bernardino,161400,162300,163300,164500,165500,166700,168200,169800,171500,173700,175300,176800
90272,Los Angeles,CA,Los Angeles,2499500,2523100,2540700,2553800,2564900,2570100,2579300,2603100,2637700,2665100,2689900,2718300
91324,Los Angeles,CA,Los Angeles,538800,541100,544800,549400,552400,552500,551700,552400,555500,558400,561600,566300
93654,Reedley,CA,Fresno,169900,171400,172700,174900,177700,180600,183600,186800,190100,192200,193000,194200
92011,Carlsbad,CA,San Diego,804800,805800,804100,805700,807000,807200,808900,812100,814000,818000,825400,834800
93314,Rosedale,CA,Kern,345400,344700,342800,341200,340800,341600,343000,343100,342300,342500,343900,344900
93060,Santa Paula,CA,Ventura,396100,399700,401800,401900,401900,402100,403600,407300,411600,415000,417100,419200
91303,Los Angeles,CA,Los Angeles,428800,431400,433100,434700,435600,436400,439200,442700,445800,446300,445900,446800
91504,Burbank,CA,Los Angeles,702600,706800,711500,716200,719700,723400,727900,733600,740100,745300,749800,754600
90713,Lakewood,CA,Los Angeles,519700,522400,524600,528500,532800,536100,539300,542900,546200,548600,551500,555500
92119,San Diego,CA,San Diego,518500,520800,522500,526200,530300,533700,537300,541400,545000,548000,552500,557000
90062,Los Angeles,CA,Los Angeles,380400,382200,383100,383400,383700,385500,389900,395500,401700,406800,412900,422000
95121,San Jose,CA,Santa Clara,662000,663200,664900,666800,666900,666800,668900,672300,676100,680600,687800,699600
91740,Glendora,CA,Los Angeles,470400,470800,471500,473200,475200,477700,481500,486000,490100,493100,497500,502500
90680,Stanton,CA,Orange,417700,418500,420000,421300,421700,422700,424800,427500,429700,432000,433700,434800
91302,Calabasas,CA,Los Angeles,1183600,1191700,1191800,1186600,1183000,1183600,1189900,1193700,1195600,1197700,1201800,1207700
94612,Oakland,CA,Alameda,559600,563700,571300,583600,596900,606200,614800,622300,630800,638300,645900,654100
95131,San Jose,CA,Santa Clara,807800,812000,816600,821500,823700,824000,826400,830400,833400,835300,839800,848800
91932,Imperial Beach,CA,San Diego,452100,456500,459200,461300,463100,464500,471100,483500,495400,503500,510300,515600
92394,Victorville,CA,San Bernardino,186900,188300,190000,191800,193200,194200,195400,196900,198600,200400,201700,203000
94621,Oakland,CA,Alameda,282200,284700,287600,291200,294800,297300,299700,302700,308500,316000,323200,329500
95358,Modesto,CA,Stanislaus,198100,200000,200500,201100,203300,206700,209600,211800,214000,217500,221100,223000
94704,Berkeley,CA,Alameda,879600,884700,889200,892900,898400,906400,921900,941700,966600,984600,993400,1000700
94947,Novato,CA,Marin,718500,719100,717200,715500,717500,718500,718800,720900,724000,726300,728700,730100
92337,Fontana,CA,San Bernardino,317100,319000,320400,321800,323300,324800,326500,328800,331200,334100,336300,338100
93662,Selma,CA,Fresno,178000,178600,179200,180500,181900,182800,183500,184900,186300,187000,187600,188600
91301,Agoura Hills,CA,Los Angeles,747100,747900,750600,754000,753600,752700,756100,762600,768100,772700,777600,783700
94580,San Lorenzo,CA,Alameda,508700,511600,514800,518700,521400,522200,524700,528000,532300,537400,542900,548400
94803,El Sobrante,CA,Contra Costa,470300,473100,476400,479000,481500,484800,488800,494300,499500,502400,504900,509100
90814,Long Beach,CA,Los Angeles,635400,633600,631300,632200,633500,633300,633200,634700,635400,634000,631900,632300
92354,Loma Linda,CA,San Bernardino,375400,376200,377500,379900,382200,383400,384800,387300,389400,391300,393000,395000
90210,Beverly Hills,CA,Los Angeles,4103500,4134000,4162700,4188900,4209800,4229200,4260800,4292700,4334800,4385600,4442100,4483900
90249,Gardena,CA,Los Angeles,450300,454000,458000,461500,464400,467200,471000,475300,479800,482900,486400,492100
91792,West Covina,CA,Los Angeles,466200,467500,468100,469900,471300,471500,470900,472300,476400,480400,483500,487500
94030,Millbrae,CA,San Mateo,1385300,1398700,1412700,1416400,1415900,1413400,1416700,1424200,1429900,1435400,1447700,1462100
95341,Merced,CA,Merced,147400,148400,149200,149800,151000,152300,152700,153000,154000,155200,156300,157400
95815,Sacramento,CA,Sacramento,138400,139800,141700,144500,146800,148400,151600,156300,161100,165400,168700,172500
91741,Glendora,CA,Los Angeles,640000,641100,642100,642800,643100,643600,645100,648000,653100,658000,662100,667400
92841,Garden Grove,CA,Orange,523200,524600,526200,528000,529500,531400,534200,538000,541400,545300,549300,552400
90717,Lomita,CA,Los Angeles,579500,582100,584300,587400,587800,586700,589800,594900,600100,604400,608700,613200
91411,Los Angeles,CA,Los Angeles,603000,605400,609600,615100,619100,623900,630700,638500,646300,653400,659800,668200
91784,Upland,CA,San Bernardino,591100,591900,594100,597300,598800,599000,601900,607000,611200,614500,616500,617600
90710,Los Angeles,CA,Los Angeles,514300,517100,519700,522200,523700,526000,531300,537500,542100,545600,549400,553500
95959,Nevada City,CA,Nevada,338000,338900,344300,349400,352600,357400,363100,366400,368800,371300,374600,379300
95841,Sacramento,CA,Sacramento,230900,232900,235200,238300,240900,242900,245000,246200,247500,250000,251600,252400
95354,Modesto,CA,Stanislaus,190000,192600,193900,194900,197500,200900,204400,207200,209400,211700,213500,214000
92835,Fullerton,CA,Orange,726900,726200,723500,721000,720800,722100,723900,726500,729300,732100,735100,737900
92118,Coronado,CA,San Diego,1567700,1576400,1584000,1592400,1596300,1602800,1617500,1631100,1645600,1662200,1677900,1687500
93405,San Luis Obispo,CA,San Luis Obispo,632100,635500,639000,641900,645100,651500,655700,653300,647400,644700,644600,646700
92405,San Bernardino,CA,San Bernardino,198600,200200,201800,204600,207700,210000,211900,213800,215400,216500,217300,218900
92227,Brawley,CA,Imperial,145200,148800,152000,155600,159000,160400,160900,161400,161900,162400,162500,163200
91202,Glendale,CA,Los Angeles,695800,694700,694600,696700,696400,694300,694900,699900,706200,712700,721100,731100
92881,Corona,CA,Riverside,469400,469700,470700,472300,474400,477800,480800,482000,483200,486900,490600,492000
94703,Berkeley,CA,Alameda,886200,893200,898100,903700,911200,916300,921100,924800,931400,941900,953500,964000
94547,Hercules,CA,Contra Costa,504500,506100,509300,513800,517500,521900,527500,533100,537100,539500,541300,545700
95961,Olivehurst,CA,Yuba,192100,193800,195500,196200,195600,196600,200100,204300,207300,209800,211200,212400
91945,Lemon Grove,CA,San Diego,390800,393500,395500,398000,399700,400600,402100,404500,406900,410000,414400,418100
91915,Chula Vista,CA,San Diego,491000,492900,494200,497300,499800,500300,501600,504500,507200,510200,513600,516400
95776,Woodland,CA,Yolo,331500,333100,332500,334300,337100,336500,335600,338600,343000,346200,349000,352100
91755,Monterey Park,CA,Los Angeles,552600,554100,554100,554300,555600,556600,557100,559400,563500,568200,574300,581200
90720,Los Alamitos,CA,Orange,871100,870400,870600,871700,871600,871100,872400,874900,877000,879700,882600,886600
95377,Tracy,CA,San Joaquin,438500,441800,445800,449500,452200,454400,456200,457500,458800,461100,464400,465900
95521,Arcata,CA,Humboldt,270700,273800,279100,284100,287000,289700,293400,296400,300100,305500,309600,309700
92832,Fullerton,CA,Orange,466300,467600,468700,469800,472000,475200,479500,484700,489800,493900,498100,502000
90732,Los Angeles,CA,Los Angeles,522900,524900,526700,527600,528300,530200,535100,542700,551400,559600,566700,572200
90606,West Whittier-Los Nietos,CA,Los Angeles,417200,419500,421200,422600,423600,425000,427900,431900,436300,439800,443100,446900
91103,Pasadena,CA,Los Angeles,607800,609000,609500,611700,615300,618600,623200,630600,638100,643000,647500,654200
95827,Rancho Cordova,CA,Sacramento,240400,242100,244600,248500,252600,255600,258800,262100,264900,267900,270500,273200
93950,Pacific Grove,CA,Monterey,781600,789200,797200,801600,801200,801700,805600,810200,815800,820900,822100,820900
90265,Malibu,CA,Los Angeles,2447400,2476600,2491900,2493300,2498300,2509500,2528200,2549900,2570800,2584400,2599700,2619100
93618,Dinuba,CA,Tulare,164600,165800,166300,166900,167900,169500,171200,172200,173400,174900,176400,176300
95133,San Jose,CA,Santa Clara,669500,676900,685400,691900,692700,691500,693800,697100,700100,706300,712700,721100
91724,Covina,CA,Los Angeles,508200,507800,507100,507000,507500,508300,511200,515700,521000,524400,526300,529500
94506,Danville,CA,Contra Costa,1218500,1218400,1218800,1219600,1221200,1223200,1224600,1227200,1233400,1244200,1257000,1267300
92868,Orange,CA,Orange,471200,471100,474000,479500,486200,491600,495300,499000,501500,504900,508900,514100
91501,Burbank,CA,Los Angeles,711200,717300,720100,722000,726200,730800,734800,739000,744400,747600,751000,757800
95054,Santa Clara,CA,Santa Clara,937400,944100,952600,957700,955900,952700,954000,959100,967400,976700,985400,996100
94089,Sunnyvale,CA,Santa Clara,892300,899100,909700,918200,919100,920600,928300,936600,945000,954100,964400,979100
93444,Nipomo,CA,San Luis Obispo,522600,523300,524900,529100,534600,540600,546000,548300,548200,550400,554500,559000
94706,Albany,CA,Alameda,876300,873600,874100,879300,882700,880400,880200,880800,881600,883600,887600,897000
95363,Patterson,CA,Stanislaus,278300,280100,280200,280000,282000,284900,287500,289500,291000,293400,295800,296800
93560,Rosamond,CA,Kern,169200,170200,171700,173800,176800,180200,183300,185600,187600,189400,191400,193000
95949,Grass Valley,CA,Nevada,337400,338200,338900,341100,345500,350600,354100,356200,358200,360500,362900,366700
91201,Glendale,CA,Los Angeles,726200,729500,730700,730800,731000,733000,734900,737900,743000,747300,750400,755800
91361,Westlake Village,CA,Ventura,863100,866900,869600,870400,871100,874500,879300,884500,892200,902300,911600,919600
95448,Healdsburg,CA,Sonoma,671900,682000,701700,722200,736300,745000,746000,743800,748200,756300,761600,766200
92606,Irvine,CA,Orange,783300,784400,784800,786700,790800,795400,800400,805400,809900,813700,816900,819200
